"image_name","f_V2","V2","f_V3","target"
"ISIC_4503813",0.11755506,0.12041965,0.09855079,0.112175166666667
"ISIC_4504054",0.15733503,0.23088521,0.2566289,0.214949713333333
"ISIC_4504273",0.1597028,0.08096478,0.17474096,0.138469513333333
"ISIC_4504420",0.03763425,0.027350383,0.08595333,0.0503126543333333
"ISIC_4505183",0.10630915,0.07580476,0.13806352,0.10672581
"ISIC_4505694",0.11468458,0.08529987,0.18335728,0.127780576666667
"ISIC_4505831",0.21688493,0.22585092,0.34249958,0.261745143333333
"ISIC_4507305",0.06886523,0.056781817,0.16958189,0.0984096456666667
"ISIC_4510884",0.0112550715,0.0063079908,0.052711572,0.0234248781
"ISIC_4513283",0.082688935,0.06317506,0.11099163,0.0856185416666667
"ISIC_4513838",0.19674687,0.039168883,0.05889842,0.098271391
"ISIC_4513866",0.099016614,0.13947682,0.19612832,0.144873918
"ISIC_4514000",0.01850825,0.026586277,0.18636902,0.0771545156666667
"ISIC_4516431",0.05893803,0.055495247,0.18690173,0.100445002333333
"ISIC_4520459",0.050809514,0.005859241,0.042659134,0.0331092963333333
"ISIC_4520822",0.0813108,0.13739657,0.21181567,0.14350768
"ISIC_4524070",0.026187673,0.0013810581,0.10383897,0.0438025670333333
"ISIC_4526190",0.06213649,0.032342445,0.13039516,0.0749580316666667
"ISIC_4526571",0.059012458,0.057285707,0.14737694,0.0878917016666667
"ISIC_4527263",0.08999584,0.051609915,0.1369647,0.0928568183333333
"ISIC_4527838",0.021700857,0.05917691,0.1318968,0.0709248556666667
"ISIC_4529482",0.06163944,0.085319035,0.14349319,0.0968172216666667
"ISIC_4529721",0.14344461,0.24709459,0.2834426,0.2246606
"ISIC_4532093",0.050736833,0.0052373875,0.11454153,0.0568385835
"ISIC_4533109",0.074691236,0.06580326,0.17404123,0.104845242
"ISIC_4533497",0.07570053,0.028187163,0.16984272,0.091243471
"ISIC_4535403",0.021301901,0.002616545,0.03237165,0.0187633653333333
"ISIC_4535526",0.050531622,0.016771333,0.05943231,0.0422450883333333
"ISIC_4537621",0.026651025,0.0031158738,0.059575487,0.0297807952666667
"ISIC_4537689",0.03223192,0.0020314737,0.0891276,0.0411303312333333
"ISIC_4537734",0.055169094,0.067462124,0.16940856,0.0973465926666667
"ISIC_4537949",0.07600372,0.10660102,0.1925021,0.125035613333333
"ISIC_4537992",0.14905564,0.10717329,0.11465848,0.123629136666667
"ISIC_4538214",0.063708,0.01476357,0.11717841,0.06521666
"ISIC_4538371",0.10291601,0.13986862,0.35410538,0.198963336666667
"ISIC_4539865",0.20204024,0.16469514,0.2239974,0.196910926666667
"ISIC_4543297",0.10701894,0.11528817,0.2576256,0.15997757
"ISIC_4544545",0.02412422,0.009646932,0.11184033,0.0485371606666667
"ISIC_4545487",0.033092458,0.0038598925,0.053206146,0.0300528321666667
"ISIC_4546060",0.042081844,0.07220922,0.1419762,0.0854224213333333
"ISIC_4546591",0.09673721,0.053584114,0.21467046,0.121663928
"ISIC_4550711",0.06384482,0.10836273,0.20236595,0.124857833333333
"ISIC_4550876",0.21091272,0.13381062,0.2934112,0.212711513333333
"ISIC_4551893",0.05788954,0.028573846,0.09856535,0.0616762453333333
"ISIC_4553607",0.05663712,0.07052391,0.20780098,0.111654003333333
"ISIC_4554446",0.021779587,0.08526137,0.049942892,0.0523279496666667
"ISIC_4555302",0.05529805,0.022457665,0.119279526,0.0656784136666667
"ISIC_4556233",0.03616621,0.0020428365,0.04794787,0.0287189721666667
"ISIC_4557263",0.1935556,0.20438094,0.34419236,0.2473763
"ISIC_4558143",0.051957726,0.044854987,0.07491638,0.057243031
"ISIC_4559201",0.023585128,0.044635758,0.12506394,0.0644282753333333
"ISIC_4560021",0.11430534,0.12654401,0.2137152,0.151521516666667
"ISIC_4560577",0.12980391,0.035607595,0.08695253,0.084121345
"ISIC_4560630",0.05272782,0.00967732,0.14663237,0.06967917
"ISIC_4561222",0.064828716,0.11460868,0.17605992,0.118499105333333
"ISIC_4561897",0.14757566,0.16568185,0.3579301,0.223729203333333
"ISIC_4563869",0.04063571,0.009737582,0.081488796,0.0439540293333333
"ISIC_4564430",0.11136508,0.06101315,0.304945,0.159107743333333
"ISIC_4566744",0.012357133,0.00036215107,0.033386115,0.0153684663566667
"ISIC_4566970",0.009981997,0.0042383973,0.095152915,0.0364577697666667
"ISIC_4567182",0.05663435,0.0028473006,0.13409978,0.0645271435333333
"ISIC_4567243",0.09217701,0.06981444,0.17745006,0.11314717
"ISIC_4569441",0.044953708,0.021538094,0.1696297,0.0787071673333333
"ISIC_4570077",0.03895639,0.0011534295,0.050347175,0.0301523315
"ISIC_4570610",0.021744601,0.02671372,0.09142461,0.0466276436666667
"ISIC_4573692",0.09642259,0.1695556,0.18693404,0.150970743333333
"ISIC_4573723",0.13064326,0.102895044,0.16130273,0.131613678
"ISIC_4574906",0.032238815,0.0516455,0.075346716,0.0530770103333333
"ISIC_4575180",0.023471331,0.0005688353,0.021791898,0.0152773547666667
"ISIC_4575527",0.076918215,0.0674284,0.18002255,0.108123055
"ISIC_4576656",0.053593695,0.060791384,0.12919974,0.0811949396666667
"ISIC_4578458",0.07220411,0.041271966,0.1871907,0.100222258666667
"ISIC_4578961",0.094303824,0.119955756,0.10536337,0.106540983333333
"ISIC_4580050",0.07138692,0.048264418,0.109776475,0.0764759376666667
"ISIC_4580366",0.47650352,0.12859194,0.43091837,0.345337943333333
"ISIC_4583119",0.10018038,0.059204232,0.086268246,0.081884286
"ISIC_4583349",0.08300831,0.17500043,0.16949685,0.142501863333333
"ISIC_4583712",0.08700684,0.0878689,0.14730974,0.10739516
"ISIC_4584784",0.09355962,0.110379815,0.08593836,0.0966259316666667
"ISIC_4584886",0.01888753,0.014939877,0.07545544,0.0364276156666667
"ISIC_4586633",0.03492638,0.0680147,0.124607705,0.075849595
"ISIC_4587316",0.041129064,0.014463241,0.08271611,0.046102805
"ISIC_4587366",0.05768792,0.059761237,0.09834746,0.0719322056666667
"ISIC_4587813",0.054562867,0.09077188,0.08955575,0.0782968323333333
"ISIC_4589576",0.106697775,0.05566397,0.14497839,0.102446711666667
"ISIC_4590186",0.084324665,0.08117638,0.14283966,0.102780235
"ISIC_4590442",0.101433,0.09777278,0.12520239,0.108136056666667
"ISIC_4590527",0.017255222,0.0043164734,0.057396665,0.0263227868
"ISIC_4591340",0.044074547,0.010890973,0.0486991,0.0345548733333333
"ISIC_4591934",0.035843194,0.028346613,0.058487702,0.040892503
"ISIC_4592477",0.04902457,0.00983259,0.08948564,0.0494476
"ISIC_4593137",0.04592831,0.10235769,0.08139049,0.07655883
"ISIC_4593518",0.101716526,0.02802653,0.08789038,0.0725444786666667
"ISIC_4593553",0.14653265,0.15667182,0.3908068,0.23133709
"ISIC_4593605",0.058807153,0.055789027,0.12425593,0.07961737
"ISIC_4594387",0.10936736,0.06743236,0.12090383,0.0992345166666667
"ISIC_4596488",0.027738044,0.005178733,0.09467546,0.0425307456666667
"ISIC_4597293",0.155733,0.18303446,0.25266692,0.197144793333333
"ISIC_4599325",0.033164445,0.04993971,0.07382294,0.0523090316666667
"ISIC_4600378",0.06604519,0.07487454,0.19075067,0.1105568
"ISIC_4600893",0.1359454,0.090197586,0.21690054,0.147681175333333
"ISIC_4602918",0.044195395,0.014998165,0.09989811,0.0530305566666667
"ISIC_4605557",0.10351846,0.07366863,0.21066235,0.129283146666667
"ISIC_4605739",0.06424907,0.029712653,0.18960606,0.0945225943333333
"ISIC_4606134",0.058710787,0.002511506,0.09726318,0.052828491
"ISIC_4608543",0.09036273,0.046064425,0.11180117,0.082742775
"ISIC_4610167",0.101882525,0.09242306,0.19987482,0.131393468333333
"ISIC_4610381",0.076154225,0.08004406,0.21907677,0.125091685
"ISIC_4610774",0.05967487,0.1091347,0.19701612,0.121941896666667
"ISIC_4612428",0.12456041,0.08043567,0.19610214,0.133699406666667
"ISIC_4612995",0.03278259,0.00064810005,0.03674747,0.0233927200166667
"ISIC_4614050",0.011774052,0.0007919644,0.04207611,0.0182140421333333
"ISIC_4614312",0.030504594,0.118360706,0.23879679,0.129220696666667
"ISIC_4615677",0.034179043,0.089859255,0.19311392,0.105717406
"ISIC_4616381",0.038895305,0.15642302,0.3868021,0.194040141666667
"ISIC_4616408",0.04891773,0.078050725,0.17510563,0.100691361666667
"ISIC_4618929",0.06391735,0.05990921,0.17956786,0.101131473333333
"ISIC_4619326",0.01933436,0.014827151,0.05028468,0.0281487303333333
"ISIC_4620700",0.030376837,0.0022142604,0.06434216,0.0323110858
"ISIC_4621064",0.12063402,0.07605844,0.15613824,0.117610233333333
"ISIC_4621173",0.061858103,0.0033582381,0.23609328,0.100436540366667
"ISIC_4621760",0.07125871,0.039237242,0.065450534,0.0586488286666667
"ISIC_4621918",0.038606953,0.020746617,0.042827267,0.034060279
"ISIC_4622981",0.10459783,0.12703444,0.2403059,0.157312723333333
"ISIC_4623682",0.046260994,0.009422465,0.106971286,0.0542182483333333
"ISIC_4624118",0.034525048,0.0010477854,0.10004848,0.0452071044666667
"ISIC_4624150",0.0594871,0.039468117,0.10062051,0.0665252423333333
"ISIC_4625309",0.14449005,0.17028451,0.18067415,0.16514957
"ISIC_4625562",0.10039749,0.022975916,0.106589675,0.0766543603333333
"ISIC_4626600",0.060511697,0.015732048,0.11697767,0.0644071383333333
"ISIC_4626672",0.06773824,0.075077794,0.20386343,0.115559821333333
"ISIC_4627066",0.14710326,0.1951827,0.30846754,0.216917833333333
"ISIC_4627508",0.081125535,0.06957964,0.08341127,0.078038815
"ISIC_4629020",0.0418081,0.059167486,0.14765488,0.082876822
"ISIC_4629709",0.050599735,0.072350115,0.14325781,0.0887358866666667
"ISIC_4630161",0.10014651,0.06786662,0.16273455,0.110249226666667
"ISIC_4630423",0.18064494,0.18748052,0.36365536,0.24392694
"ISIC_4631399",0.05189945,0.10452696,0.23986435,0.13209692
"ISIC_4632131",0.055851113,0.061124016,0.13828568,0.0850869363333333
"ISIC_4633043",0.029383235,0.0020943305,0.041773114,0.0244168931666667
"ISIC_4634217",0.208529,0.15613854,0.3912965,0.251988013333333
"ISIC_4634556",0.13517022,0.13008164,0.2600515,0.17510112
"ISIC_4634975",0.08567261,0.0578806,0.13000159,0.0911849333333333
"ISIC_4637534",0.04207317,0.0021748003,0.13195504,0.0587343367666667
"ISIC_4638233",0.0562991,0.06400231,0.13274169,0.0843477
"ISIC_4638416",0.103963405,0.21403448,0.299432,0.205809961666667
"ISIC_4638451",0.034483377,0.022921076,0.08534806,0.047584171
"ISIC_4639151",0.06736312,0.028094089,0.1111102,0.068855803
"ISIC_4639746",0.15946107,0.12234604,0.25482693,0.178878013333333
"ISIC_4640206",0.298706,0.12845139,0.39777994,0.27497911
"ISIC_4641990",0.12246939,0.06364137,0.22021882,0.135443193333333
"ISIC_4642624",0.090747856,0.050973568,0.1089133,0.083544908
"ISIC_4642968",0.07160496,0.01579296,0.09461973,0.06067255
"ISIC_4643058",0.094393425,0.06031269,0.14449836,0.099734825
"ISIC_4644307",0.15022403,0.07950651,0.156618,0.128782846666667
"ISIC_4645765",0.09810618,0.07116156,0.22807698,0.13244824
"ISIC_4646056",0.08348757,0.13382234,0.2967688,0.17135957
"ISIC_4646907",0.105120055,0.15601297,0.34642184,0.202518288333333
"ISIC_4648580",0.10876885,0.052183244,0.13523199,0.098728028
"ISIC_4649621",0.18447421,0.09106779,0.39267507,0.222739023333333
"ISIC_4651671",0.12631883,0.07560312,0.2086097,0.136843883333333
"ISIC_4654147",0.022534564,0.0046907472,0.04558413,0.0242698137333333
"ISIC_4654442",0.0546774,0.015429266,0.17098843,0.080365032
"ISIC_4655135",0.024227753,0.026188875,0.11351324,0.0546432893333333
"ISIC_4655939",0.14985324,0.16050652,0.29195333,0.20077103
"ISIC_4656170",0.2527118,0.053042814,0.1731633,0.159639304666667
"ISIC_4657347",0.06450948,0.040630464,0.19059443,0.0985781246666667
"ISIC_4657579",0.09564712,0.14362003,0.22107297,0.153446706666667
"ISIC_4658502",0.06362722,0.0903855,0.1810842,0.111698973333333
"ISIC_4659447",0.07604804,0.014071182,0.10896178,0.066360334
"ISIC_4659751",0.051841747,0.008704516,0.0718128,0.0441196876666667
"ISIC_4659922",0.05242495,0.05327441,0.29891247,0.13487061
"ISIC_4660080",0.06501767,0.08653169,0.17565633,0.109068563333333
"ISIC_4664888",0.07066239,0.063752964,0.2791898,0.137868384666667
"ISIC_4665735",0.04151693,0.020627096,0.09803873,0.053394252
"ISIC_4668893",0.032451402,0.06573447,0.08251063,0.0602321673333333
"ISIC_4669837",0.085491754,0.09173238,0.17956787,0.118930668
"ISIC_4669952",0.017947331,0.005545603,0.06522416,0.0295723646666667
"ISIC_4672591",0.060900617,0.0042911298,0.0889478,0.0513798489333333
"ISIC_4672828",0.15386255,0.14240296,0.22691338,0.174392963333333
"ISIC_4673296",0.08659878,0.051918205,0.15693559,0.0984841916666667
"ISIC_4676117",0.016310424,0.0019812603,0.055679705,0.0246571297666667
"ISIC_4677012",0.048200175,0.09469504,0.10412827,0.0823411616666667
"ISIC_4677246",0.05143093,0.005736895,0.09085112,0.0493396483333333
"ISIC_4678673",0.117931426,0.06847894,0.25104132,0.145817228666667
"ISIC_4679024",0.06601497,0.026183879,0.095977046,0.0627252983333333
"ISIC_4679112",0.033668175,0.007663867,0.04628821,0.0292067506666667
"ISIC_4679978",0.034270495,0.01685567,0.07263166,0.0412526083333333
"ISIC_4680001",0.09190988,0.08247837,0.08985982,0.08808269
"ISIC_4680705",0.1778029,0.110321976,0.23831673,0.175480535333333
"ISIC_4680719",0.10997454,0.08091118,0.21949518,0.136793633333333
"ISIC_4683532",0.06289321,0.012004455,0.12833576,0.067744475
"ISIC_4684510",0.1254599,0.04878557,0.16868182,0.114309096666667
"ISIC_4685091",0.13280642,0.16609646,0.27695766,0.191953513333333
"ISIC_4685511",0.088105194,0.116743386,0.25489032,0.1532463
"ISIC_4685859",0.051341902,0.0762213,0.06416458,0.0639092606666667
"ISIC_4686358",0.10843123,0.10617793,0.2491651,0.15459142
"ISIC_4686791",0.014427173,0.0050709345,0.122685574,0.0473945605
"ISIC_4687450",0.016999876,0.0012833165,0.05382746,0.0240368841666667
"ISIC_4690521",0.10699445,0.08177241,0.25526574,0.148010866666667
"ISIC_4693252",0.19186187,0.076206475,0.3233674,0.197145248333333
"ISIC_4693305",0.060649883,0.118850976,0.23719577,0.138898876333333
"ISIC_4695627",0.007533873,0.006072221,0.11243776,0.042014618
"ISIC_4695977",0.06560368,0.022900032,0.088142276,0.058881996
"ISIC_4696106",0.058476407,0.04928382,0.140904,0.0828880756666667
"ISIC_4696807",0.17906697,0.10739606,0.25398442,0.18014915
"ISIC_4697681",0.08453707,0.12103789,0.1887032,0.131426053333333
"ISIC_4698709",0.08341805,0.056995302,0.17936713,0.106593494
"ISIC_4698993",0.09268703,0.049263936,0.13023281,0.0907279253333333
"ISIC_4699802",0.09252479,0.07892626,0.16717847,0.112876506666667
"ISIC_4702731",0.06699254,0.111253805,0.23698103,0.138409125
"ISIC_4703373",0.063466094,0.14344324,0.2522113,0.153040211333333
"ISIC_4703709",0.016134096,0.003713013,0.09850714,0.0394514163333333
"ISIC_4704240",0.1681106,0.18071218,0.18828939,0.17903739
"ISIC_4705155",0.19075096,0.08737737,0.28669497,0.188274433333333
"ISIC_4707779",0.089673124,0.081232816,0.1970955,0.122667146666667
"ISIC_4709570",0.019191284,0.0077088946,0.062836446,0.0299122082
"ISIC_4709630",0.120587476,0.08670378,0.276169,0.161153418666667
"ISIC_4710273",0.03972509,0.0012138142,0.082850255,0.0412630530666667
"ISIC_4710610",0.07545185,0.033440713,0.15378122,0.0875579276666667
"ISIC_4712151",0.09718687,0.30942228,0.30603892,0.237549356666667
"ISIC_4712238",0.15286718,0.21100073,0.37904903,0.24763898
"ISIC_4714103",0.084412836,0.20226093,0.20586593,0.164179898666667
"ISIC_4715584",0.038320053,0.007304789,0.114136554,0.0532537986666667
"ISIC_4716964",0.028144017,0.0010931864,0.042898465,0.0240452228
"ISIC_4718423",0.06900508,0.05175436,0.15825422,0.0930045533333333
"ISIC_4718575",0.014149018,0.0008188241,0.04410262,0.0196901540333333
"ISIC_4719774",0.062773235,0.020390144,0.06697179,0.0500450563333333
"ISIC_4719788",0.10681912,0.07630795,0.23526503,0.139464033333333
"ISIC_4720030",0.02894341,0.006210366,0.06270047,0.032618082
"ISIC_4720727",0.04054384,0.08053929,0.20641696,0.109166696666667
"ISIC_4722011",0.035643533,0.0063204276,0.034192167,0.0253853758666667
"ISIC_4723132",0.019496037,0.0004602652,0.051867407,0.0239412364
"ISIC_4725395",0.13154884,0.19965076,0.1877767,0.1729921
"ISIC_4727376",0.030279348,0.043347493,0.1401199,0.0712489136666667
"ISIC_4728471",0.05777749,0.04452913,0.06134877,0.0545517966666667
"ISIC_4731582",0.12862289,0.04988486,0.10558576,0.0946978366666667
"ISIC_4732028",0.040694963,0.014284995,0.11828828,0.0577560793333333
"ISIC_4732889",0.2053864,0.088631965,0.38142398,0.225147448333333
"ISIC_4733747",0.011421904,0.0015369169,0.017851124,0.0102699816333333
"ISIC_4734325",0.03441721,0.013141774,0.118094765,0.0552179163333333
"ISIC_4734602",0.049496662,0.048734065,0.14843108,0.0822206023333333
"ISIC_4734853",0.10657585,0.10404561,0.27493945,0.161853636666667
"ISIC_4736009",0.025630666,0.014607054,0.09529936,0.0451790266666667
"ISIC_4736742",0.044748086,0.045559663,0.14472188,0.0783432096666667
"ISIC_4744679",0.105081014,0.19845764,0.40306914,0.235535931333333
"ISIC_4746271",0.036063135,0.017209016,0.10164628,0.051639477
"ISIC_4746727",0.041013617,0.04451717,0.094645046,0.060058611
"ISIC_4747887",0.09268395,0.052245054,0.18525648,0.110061828
"ISIC_4748644",0.050599296,0.00038023072,0.075180024,0.0420531835733333
"ISIC_4748744",0.17658456,0.07168629,0.21758004,0.15528363
"ISIC_4749286",0.28876927,0.05028704,0.26111385,0.20005672
"ISIC_4751297",0.027725488,0.020322688,0.08248166,0.0435099453333333
"ISIC_4751637",0.099264175,0.074602626,0.12718743,0.100351410333333
"ISIC_4751761",0.10385692,0.09148737,0.14718115,0.114175146666667
"ISIC_4752864",0.014898249,0.0041855704,0.10236406,0.0404826264666667
"ISIC_4752900",0.13464433,0.120407306,0.294823,0.183291545333333
"ISIC_4753265",0.028066436,0.00225672,0.052682582,0.0276685793333333
"ISIC_4754513",0.029973617,0.005284457,0.054915756,0.0300579433333333
"ISIC_4754540",0.021305228,0.0077258297,0.034707252,0.0212461032333333
"ISIC_4755627",0.1635381,0.12439591,0.23419149,0.174041833333333
"ISIC_4755685",0.038036294,0.03666943,0.14455722,0.073087648
"ISIC_4760664",0.051188957,0.006307926,0.033838894,0.030445259
"ISIC_4762845",0.059093576,0.012573391,0.13475963,0.0688088656666667
"ISIC_4763331",0.062966354,0.053388152,0.18230289,0.0995524653333333
"ISIC_4763824",0.022398328,0.0021934293,0.07930949,0.0346337491
"ISIC_4765046",0.14701593,0.10728309,0.16849275,0.14093059
"ISIC_4766056",0.029925717,0.0014669104,0.049942818,0.0271118151333333
"ISIC_4766878",0.075052455,0.045924097,0.2355008,0.118825784
"ISIC_4767324",0.09783866,0.05576649,0.17135306,0.108319403333333
"ISIC_4767410",0.083956115,0.11227871,0.19130866,0.129181161666667
"ISIC_4767766",0.07914964,0.0801469,0.19730397,0.118866836666667
"ISIC_4768753",0.13113666,0.10035467,0.20522094,0.145570756666667
"ISIC_4770415",0.09014229,0.15794818,0.12855338,0.12554795
"ISIC_4771022",0.10896212,0.05977398,0.18638758,0.11837456
"ISIC_4771462",0.023720197,0.0037804926,0.058979243,0.0288266442
"ISIC_4773462",0.11001292,0.2566862,0.3146863,0.227128473333333
"ISIC_4773476",0.12672196,0.10926983,0.1890424,0.141678063333333
"ISIC_4773673",0.013391384,0.028829455,0.020462021,0.0208942866666667
"ISIC_4774078",0.08049106,0.08188971,0.19503838,0.119139716666667
"ISIC_4776185",0.09265378,0.097196825,0.2322946,0.140715068333333
"ISIC_4776403",0.09901016,0.09292511,0.1703881,0.120774456666667
"ISIC_4778220",0.15555309,0.158392,0.22294633,0.178963806666667
"ISIC_4780083",0.009467095,0.0050276746,0.056128684,0.0235411512
"ISIC_4780488",0.061657358,0.06536641,0.22368376,0.116902509333333
"ISIC_4781306",0.04320528,0.02955909,0.1489131,0.07389249
"ISIC_4781406",0.046469808,0.0024598062,0.043051433,0.0306603490666667
"ISIC_4783462",0.024254894,0.010608823,0.11578894,0.0502175523333333
"ISIC_4783490",0.026027167,0.0072798673,0.07650668,0.0366045714333333
"ISIC_4783637",0.30456743,0.2117575,0.20544958,0.240591503333333
"ISIC_4784469",0.04096657,0.1329904,0.215663,0.129873323333333
"ISIC_4786863",0.05915596,0.06341233,0.18304658,0.101871623333333
"ISIC_4787920",0.09787,0.13790113,0.22014825,0.151973126666667
"ISIC_4789741",0.1637206,0.14401138,0.18684107,0.164857683333333
"ISIC_4790433",0.014429245,0.010950056,0.05045839,0.0252792303333333
"ISIC_4791409",0.268199,0.15528339,0.27192792,0.231803436666667
"ISIC_4791694",0.061187882,0.031733524,0.13400576,0.0756423886666667
"ISIC_4792090",0.045072094,0.012747381,0.09661472,0.051478065
"ISIC_4795502",0.10531932,0.049984843,0.19405095,0.116451704333333
"ISIC_4796486",0.047512155,0.009270093,0.076964505,0.044582251
"ISIC_4797031",0.099179365,0.06535294,0.15051936,0.105017221666667
"ISIC_4797111",0.12507224,0.12098485,0.2504599,0.165505663333333
"ISIC_4798486",0.063407786,0.054758508,0.15671732,0.0916278713333333
"ISIC_4798580",0.1273988,0.0455324,0.23355718,0.135496126666667
"ISIC_4799228",0.0628342,0.099147044,0.13108999,0.0976904113333333
"ISIC_4799458",0.022048205,0.0028756298,0.059856694,0.0282601762666667
"ISIC_4800168",0.020656087,0.004247016,0.06755579,0.030819631
"ISIC_4800794",0.03140832,0.0020731858,0.097009875,0.0434971269333333
"ISIC_4801332",0.23257463,0.18599434,0.27945468,0.23267455
"ISIC_4803797",0.08429224,0.14476727,0.32421568,0.184425063333333
"ISIC_4804562",0.047743067,0.010925032,0.15870784,0.0724586463333333
"ISIC_4805956",0.14110975,0.11597851,0.16141814,0.139502133333333
"ISIC_4806399",0.04306224,0.0068424786,0.0422944,0.0307330395333333
"ISIC_4806625",0.0699762,0.08571098,0.10740558,0.0876975866666667
"ISIC_4807050",0.07322408,0.07181779,0.232385,0.125808956666667
"ISIC_4807815",0.1842196,0.23070629,0.35792574,0.25761721
"ISIC_4808024",0.01340988,0.0017444886,0.081861354,0.0323385742
"ISIC_4808329",0.039108984,0.016362773,0.11119262,0.0555547923333333
"ISIC_4808532",0.010517855,0.0010576386,0.07472131,0.0287656012
"ISIC_4808714",0.16775854,0.16234858,0.2778997,0.20266894
"ISIC_4808848",0.07455553,0.03738233,0.10206685,0.0713349033333333
"ISIC_4809071",0.1016173,0.0805277,0.21787266,0.13333922
"ISIC_4809335",0.030736655,0.012845459,0.06286172,0.035481278
"ISIC_4810227",0.3203703,0.10322932,0.41041136,0.27800366
"ISIC_4811580",0.14457686,0.17106988,0.25635922,0.190668653333333
"ISIC_4811677",0.03938324,0.014333583,0.09898788,0.0509015676666667
"ISIC_4811778",0.10015645,0.047613878,0.11603566,0.0879353293333333
"ISIC_4812485",0.06698123,0.08166248,0.20953052,0.11939141
"ISIC_4812564",0.012103483,0.0019098733,0.052458208,0.0221571881
"ISIC_4814164",0.14433256,0.23329556,0.30118617,0.22627143
"ISIC_4814785",0.19783372,0.11107399,0.34004617,0.21631796
"ISIC_4814938",0.022669828,0.003488866,0.043156713,0.0231051356666667
"ISIC_4815388",0.14799616,0.07695286,0.25626078,0.160403266666667
"ISIC_4817313",0.022083396,0.0031158682,0.050610155,0.0252698064
"ISIC_4817940",0.061273023,0.081166066,0.15608083,0.0995066396666667
"ISIC_4818265",0.080602154,0.0084201945,0.12907152,0.0726979561666667
"ISIC_4818658",0.034803554,0.0025745924,0.082006924,0.0397950234666667
"ISIC_4818768",0.06044954,0.09992516,0.12586819,0.0954142966666667
"ISIC_4819603",0.029165627,0.003501157,0.0330515,0.0219060946666667
"ISIC_4820261",0.15122415,0.1868902,0.20023863,0.179450993333333
"ISIC_4821916",0.081187226,0.09937331,0.19840543,0.126321988666667
"ISIC_4824598",0.08824887,0.016786778,0.06369699,0.0562442126666667
"ISIC_4825339",0.11445739,0.095450975,0.24108493,0.150331098333333
"ISIC_4825933",0.06848925,0.06775287,0.25171328,0.129318466666667
"ISIC_4827036",0.045749784,0.033113625,0.15061079,0.0764913996666667
"ISIC_4827270",0.06371855,0.05937652,0.21387053,0.112321866666667
"ISIC_4827286",0.15246831,0.11556181,0.23350132,0.167177146666667
"ISIC_4828981",0.017201591,0.00025406547,0.052022826,0.0231594941566667
"ISIC_4829446",0.0809209,0.10702317,0.22382784,0.137257303333333
"ISIC_4829472",0.030905874,0.026912004,0.06322199,0.0403466226666667
"ISIC_4830912",0.075880736,0.045045715,0.16585644,0.095594297
"ISIC_4831237",0.06979647,0.05925867,0.16550504,0.0981867266666667
"ISIC_4831295",0.18600126,0.16665326,0.31390718,0.222187233333333
"ISIC_4832128",0.101720355,0.026120761,0.09808085,0.075307322
"ISIC_4832339",0.02973395,0.10668183,0.04330947,0.0599084166666667
"ISIC_4832498",0.06716693,0.05339613,0.20587538,0.108812813333333
"ISIC_4836753",0.06367382,0.047736883,0.11014044,0.073850381
"ISIC_4837220",0.09840538,0.06413048,0.2708763,0.14447072
"ISIC_4837951",0.32772872,0.16000529,0.3005335,0.262755836666667
"ISIC_4839793",0.07425617,0.06460827,0.19485207,0.111238836666667
"ISIC_4840667",0.12989648,0.11741233,0.19119339,0.1461674
"ISIC_4841584",0.04084194,0.08823258,0.17938481,0.102819776666667
"ISIC_4841875",0.100891866,0.09142003,0.13147332,0.107928405333333
"ISIC_4842020",0.13412987,0.116005294,0.26650432,0.172213161333333
"ISIC_4842371",0.10284271,0.044196025,0.17099667,0.106011801666667
"ISIC_4842490",0.10953834,0.08633947,0.22975187,0.14187656
"ISIC_4842827",0.05169168,0.009553039,0.11969122,0.0603119796666667
"ISIC_4843204",0.02474829,0.0013579648,0.096599616,0.0409019569333333
"ISIC_4844211",0.13613212,0.07011508,0.29826328,0.16817016
"ISIC_4845699",0.015356415,0.0027660439,0.06555729,0.0278932496333333
"ISIC_4848990",0.15496777,0.19478023,0.2928621,0.214203366666667
"ISIC_4850670",0.1426507,0.13290904,0.22753821,0.167699316666667
"ISIC_4852647",0.101391874,0.08125725,0.23731522,0.139988114666667
"ISIC_4853617",0.22819398,0.14506511,0.37111866,0.248125916666667
"ISIC_4854045",0.043381516,0.012194485,0.08316495,0.0462469836666667
"ISIC_4854164",0.040386748,0.069773175,0.19453096,0.101563627666667
"ISIC_4854177",0.016511893,0.00054082717,0.032472495,0.0165084050566667
"ISIC_4854906",0.10734687,0.07733906,0.18733205,0.124005993333333
"ISIC_4855263",0.016133232,0.00550463,0.07907865,0.0335721706666667
"ISIC_4858118",0.23470505,0.06796735,0.09076571,0.131146036666667
"ISIC_4859236",0.010136389,0.025298456,0.07847192,0.0379689216666667
"ISIC_4860646",0.048470113,0.038729396,0.095307134,0.0608355476666667
"ISIC_4864036",0.019889427,0.0050843353,0.1511112,0.0586949874333333
"ISIC_4864264",0.045914132,0.14344238,0.18709262,0.125483044
"ISIC_4864699",0.09031502,0.07184373,0.13528836,0.0991490366666667
"ISIC_4870115",0.06456106,0.050973404,0.17911561,0.0982166913333333
"ISIC_4870183",0.059495155,0.1725839,0.20853598,0.146871678333333
"ISIC_4870714",0.13096638,0.06038795,0.18569696,0.125683763333333
"ISIC_4871413",0.089736424,0.073520355,0.2065195,0.123258759666667
